"";"Start";"End";"Summary";"Description";"Year";"Month";"Hours";"Pedagogical.Activity"
"1222";2015-09-15 09:00:00;2015-09-15 12:30:00;"expé living lab avec alaa";"accueil par laurent";"2015";"Sep";3.5;""
"1223";2015-09-14 13:30:00;2015-09-14 17:00:00;"aiu";NA;"2015";"Sep";3.5;"Ingexys P1"
"1224";2015-09-14 09:00:00;2015-09-14 12:30:00;"aiu";NA;"2015";"Sep";3.5;"Ingexys P1"
"1225";2015-09-10 16:00:00;2015-09-10 17:30:00;"aiu - approche usage julien aline";NA;"2015";"Sep";1.5;"Ingexys P1"
"1226";2015-09-10 09:00:00;2015-09-10 10:30:00;"aiu - approche usage julien aline";NA;"2015";"Sep";1.5;"Ingexys P1"
"1227";2015-09-09 13:30:00;2015-09-09 15:00:00;"aiu";NA;"2015";"Sep";1.5;"Ingexys P1"
"1228";2015-09-09 11:00:00;2015-09-09 12:30:00;"aiu - intervention laurent collaboratif";NA;"2015";"Sep";1.5;"Ingexys P1"
"1229";2015-09-04 15:30:00;2015-09-04 17:00:00;"réunion aiu";NA;"2015";"Sep";1.5;"Ingexys P1"
"1230";2015-09-04 10:30:00;2015-09-04 13:30:00;"soutenance elisa bonaldi";NA;"2015";"Sep";3;""
"1231";2015-09-03 16:30:00;2015-09-03 17:30:00;"emilie pawlak + laure + laurent";NA;"2015";"Sep";1;""
"1232";2015-09-03 16:00:00;2015-09-03 18:30:00;"aménagement thèse elisa";NA;"2015";"Sep";2.5;""
"1233";2015-08-27 11:30:00;2015-08-27 12:30:00;"steelcase - j.claire et v. boly";"6 personnes au total. 
visite du site - discussion sur le partenariats possibles. 
besoin d'un vidéoprojecteur. 
";"2015";"Aug";1;""
"1234";2015-08-24 14:00:00;2015-08-24 15:00:00;"vap cecile berlaud gn";NA;"2015";"Aug";1;""
"1235";2015-07-29 02:00:00;2015-07-30 02:00:00;"engrais plantes lf2l";NA;"2015";"Jul";24;""
"1236";2015-07-27 02:00:00;2015-08-17 02:00:00;"fermeture des locaux";NA;"2015";"Jul";504;""
"1237";2015-07-24 13:00:00;2015-07-24 17:00:00;"rangement + bâche (laurent)";NA;"2015";"Jul";4;""
"1238";2015-07-20 02:00:00;2015-08-28 02:00:00;"vacances cédric";NA;"2015";"Jul";936;""
"1239";2015-07-17 16:00:00;2015-07-17 18:00:00;"linky appel au national pour lister les docs techniques";NA;"2015";"Jul";2;""
"1240";2015-07-17 14:00:00;2015-07-17 18:00:00;"visite du 1er vp région lorraine";"monsieur thibaut villemin, 1er vice-président de la région lorraine délégué à l’économie";"2015";"Jul";4;""
"1241";2015-07-17 10:30:00;2015-07-17 11:30:00;"vap";NA;"2015";"Jul";1;""
"1242";2015-07-17 09:30:00;2015-07-17 10:15:00;"alerion pour test découpe carbone";NA;"2015";"Jul";0.75;""
"1243";2015-07-17 09:00:00;2015-07-17 12:00:00;"noémie présente au lf2l";"carlos + avenant chaire reves";"2015";"Jul";3;""
"1244";2015-07-16 16:00:00;2015-07-16 17:00:00;"jorge";NA;"2015";"Jul";1;""
"1245";2015-07-16 10:30:00;2015-07-16 11:30:00;"entretien individuel cédric bleimnling";NA;"2015";"Jul";1;""
"1246";2015-07-16 10:00:00;2015-07-16 12:00:00;"mr kordi (dirrect) avec v. boly";"vincent doit prendre les clés au labo 
visite de l'espace et des techno";"2015";"Jul";2;""
"1247";2015-07-16 09:30:00;2015-07-16 10:30:00;"entretien professionnel individuel avec laure morel et claudine guidat";NA;"2015";"Jul";1;""
"1248";2015-07-15 16:00:00;2015-07-15 18:00:00;"linky clo del sordo cédric";"réunion pour linky avec claudine, cédric et jonathan
présence de e. del sordo";"2015";"Jul";2;""
"1249";2015-07-15 14:30:00;2015-07-15 16:30:00;"claudine + ptitsdeb + cédric";NA;"2015";"Jul";2;""
"1250";2015-07-15 09:00:00;2015-07-15 14:30:00;"journée nettoyage";NA;"2015";"Jul";5.5;""
"1251";2015-07-13 09:00:00;2015-07-13 12:00:00;"impressions jorge";NA;"2015";"Jul";3;""
"1252";2015-07-10 15:00:00;2015-07-10 17:30:00;"bilan lf2l avec laure, laurent, jonathan et cédric";NA;"2015";"Jul";2.5;""
"1253";2015-07-10 09:00:00;2015-07-10 11:00:00;"mise en commun bilans jonathan, laurent et cédric";NA;"2015";"Jul";2;""
"1254";2015-07-09 09:30:00;2015-07-09 11:00:00;"rdv chu - one health";"claudine doit se libérer normalement";"2015";"Jul";1.5;""
"1255";2015-07-09 09:00:00;2015-07-09 11:00:00;"réunion iuvtt";NA;"2015";"Jul";2;"IUVTT"
"1256";2015-07-08 17:00:00;2015-07-08 18:45:00;"réunion visite solorem / gn / centre prouvé";NA;"2015";"Jul";1.75;""
"1257";2015-07-08 15:00:00;2015-07-08 17:00:00;"installation lf2l poru visite solorem / gn / centre prouvé";"immersif + occulus + tables tac + imprimante + archives la fabrique";"2015";"Jul";2;""
"1258";2015-07-07 16:00:00;2015-07-07 17:00:00;"alerion";NA;"2015";"Jul";1;""
"1259";2015-07-07 14:00:00;2015-07-07 16:00:00;"dircom ul - prodaction - film reprap";"charlotte oudinet 0787033826";"2015";"Jul";2;""
"1260";2015-07-07 10:00:00;2015-07-07 12:30:00;"réunion préparation aiu";"7 personnes, organisation assurée par jonathan";"2015";"Jul";2.5;"Ingexys P1"
"1261";2015-07-07 09:00:00;2015-07-07 12:00:00;"alerion";"impression 3d + cnc";"2015";"Jul";3;""
"1262";2015-07-06 15:00:00;2015-07-06 16:30:00;"aiu isabelle houot claudine guidat";"organisation pat jl";"2015";"Jul";1.5;"Ingexys P1"
"1263";2015-07-06 09:00:00;2015-07-06 12:00:00;"transport meubles ?";NA;"2015";"Jul";3;""
"1264";2015-07-03 17:00:00;2015-07-03 17:45:00;"prêt tableaux aduan";"4 tableaux blancs grande taille + aimants 
m. damien vargenau aduan 

attestation de prêt sera signée au moment de la remise des tableaux 
";"2015";"Jul";0.75;""
"1265";2015-07-03 14:00:00;2015-07-03 15:00:00;"simon chabrol - reportage blog";"reportage d'une heure";"2015";"Jul";1;""
"1266";2015-07-03 13:30:00;2015-07-03 18:00:00;"i chery  / cerema";"6 personnes";"2015";"Jul";4.5;""
"1267";2015-07-03 09:00:00;2015-07-03 12:30:00;"workshop ecosystème reves";NA;"2015";"Jul";3.5;""
"1268";2015-07-02 15:30:00;2015-07-02 17:00:00;"iuvtt - archi";"réunion claudine, laurent, jonathan + enseignants archi pour iuvtt
anne et davina ont confirmé leur présence

jonathan et laurent présents pour préparation et conduite de réunion";"2015";"Jul";1.5;"IUVTT"
"1269";2015-07-02 14:00:00;2015-07-02 15:00:00;"pierre desreumeaux";"1h laser (dernière heure du forfait)";"2015";"Jul";1;""
"1270";2015-07-02 13:30:00;2015-07-02 16:30:00;"cérativité erdf julien hubert";NA;"2015";"Jul";3;""
"1271";2015-07-01 16:15:00;2015-07-01 18:15:00;"dalkia signature chaire reves";"dg dujardin
emmanuel lami
jarouleau (développement commerce)
bruno garotte

commander gâteaux";"2015";"Jul";2;""
"1272";2015-06-30 13:00:00;2015-06-30 16:00:00;"découpeuse laser - esstin";NA;"2015";"Jun";3;""
"1273";2015-06-30 10:00:00;2015-06-30 18:00:00;"rendu louis rapine";NA;"2015";"Jun";8;""
"1274";2015-06-29 13:30:00;2015-06-29 17:30:00;"peel - 30 étudiants découverte fab lab";"3 groupes de 10 personnes chacun
1er à 13h30
2nd à 14h50
3ème à 16h10
fin à 17h30";"2015";"Jun";4;""
"1275";2015-06-29 10:00:00;2015-06-29 15:00:00;"rdv mauricio - industriel lageuet";"réunion de travail, deux personnes

a préciser auprès de mauricio si besoin d'informations complémentaires";"2015";"Jun";5;""
"1276";2015-06-26 09:00:00;2015-06-26 09:30:00;"pegase test clé";NA;"2015";"Jun";0.5;""
"1277";2015-06-26 09:00:00;2015-06-26 18:00:00;"erdf";"jon + cedric";"2015";"Jun";9;""
"1278";2015-06-25 15:00:00;2015-06-25 17:00:00;"visite cnfpt";NA;"2015";"Jun";2;""
"1279";2015-06-25 09:00:00;2015-06-25 12:00:00;"neuveu olivier cherry";"il passe une demi journée découverte dans le cadre de son stage de 3eme a l'ecole";"2015";"Jun";3;""
"1280";2015-06-25 02:00:00;2015-06-30 02:00:00;"noémie absente";NA;"2015";"Jun";120;""
"1281";2015-06-24 09:00:00;2015-06-24 13:00:00;"visite delegation colombienne";"dixit laure: tout le monde sur le pont!

on sort la totale

revoir avec laure pour le détail.";"2015";"Jun";4;""
"1282";2015-06-23 09:00:00;2015-06-23 17:30:00;"préparation visite colombienne du 24";"dixit laure ""sortir le grand jeu""

il faudra préparer le lieu, un objet souvenir, les scans, occulus....";"2015";"Jun";8.5;""
"1283";2015-06-22 09:00:00;2015-06-22 18:00:00;"arcelor en nomad'lab";"confirmé";"2015";"Jun";9;""
"1284";2015-06-20 10:00:00;2015-06-20 19:00:00;"montage imprimantes 3d";NA;"2015";"Jun";9;""
"1285";2015-06-19 14:00:00;2015-06-20 00:05:00;"réserve pour nicole !!";NA;"2015";"Jun";10.0833333333333;""
"1286";2015-06-19 02:00:00;2015-06-20 02:00:00;"pot départ nicole";NA;"2015";"Jun";24;""
"1287";2015-06-18 15:30:00;2015-06-18 18:00:00;"préparation nomad'lab";NA;"2015";"Jun";2.5;""
"1288";2015-06-17 15:00:00;2015-06-17 19:00:00;"linky + ateliers innovation";NA;"2015";"Jun";4;""
"1289";2015-06-16 14:30:00;2015-06-16 15:45:00;"test vidéoprojecteur + enceintes - jérôme + epson";NA;"2015";"Jun";1.25;""
"1290";2015-06-16 14:00:00;2015-06-16 17:00:00;"déchetterie";NA;"2015";"Jun";3;""
"1291";2015-06-16 13:30:00;2015-06-16 14:30:00;"gsi 2ai";"elise: 0635187678";"2015";"Jun";1;"ENSGSI"
"1292";2015-06-15 16:30:00;2015-06-15 18:00:00;"1ai découpe laser";"1ai découpe laser
laura: 0698808334";"2015";"Jun";1.5;"ENSGSI"
"1293";2015-06-15 16:00:00;2015-06-15 18:00:00;"mllaser";NA;"2015";"Jun";2;""
"1294";2015-06-15 14:00:00;2015-06-15 16:00:00;"ijl avec archi";NA;"2015";"Jun";2;""
"1295";2015-06-15 09:00:00;2015-06-15 10:00:00;"gsi 2ai";"pour impression 3d
elise: 0635187678

1ai découpe laser
laura: 0698808334";"2015";"Jun";1;"ENSGSI"
"1296";2015-06-12 14:00:00;2015-06-12 15:30:00;"iuvtt julien - camille fleurent";NA;"2015";"Jun";1.5;"IUVTT"
"1297";2015-06-12 13:30:00;2015-06-12 15:45:00;"préparation conférence thermalisme claudine et anne";NA;"2015";"Jun";2.25;""
"1298";2015-06-12 10:30:00;2015-06-12 12:00:00;"2ai belovia";"pour impression 3d
elise: 0635187678";"2015";"Jun";1.5;"ENSGSI"
"1299";2015-06-11 13:30:00;2015-06-11 17:30:00;"gsi 1ai cao + 2ai impression";NA;"2015";"Jun";4;"ENSGSI"
"1300";2015-06-11 08:15:00;2015-06-11 09:30:00;"sophie maurand dir com du gn";NA;"2015";"Jun";1.25;""
"1301";2015-06-10 16:00:00;2015-06-10 17:00:00;"laser jerome saint clair";NA;"2015";"Jun";1;""
"1302";2015-06-10 13:30:00;2015-06-10 17:30:00;"insideware";"voir avec laure pour détails";"2015";"Jun";4;""
"1303";2015-06-10 09:00:00;2015-06-10 12:00:00;"gsi 1ai cao";NA;"2015";"Jun";3;"ENSGSI"
"1304";2015-06-09 13:30:00;2015-06-09 17:30:00;"pierre desreumaux (esstin)";"0659025132";"2015";"Jun";4;""
"1305";2015-06-09 13:30:00;2015-06-09 17:30:00;"pierre desreumaux (esstin)";NA;"2015";"Jun";4;""
"1306";2015-06-05 14:00:00;2015-06-05 17:30:00;"réunion ecole/entreprise sur le référentiel de compétences";"6 personnes
3/4 tables et 6 chaises
café et thé
4 vidéo projecteurs
4 ordinateurs
4 tableaux blancs
paperboard et feutres

martine tani s'organise pour les vidéo projecteurs et ordinateurs.
amélie varnier a les clefs, le badge alarme et la notice d'utilisation de l'alarme.";"2015";"Jun";3.5;""
"1307";2015-06-05 09:00:00;2015-06-05 12:00:00;"réunion de travail - daniel alves";"responsable : daniel alves 

ferney, stagiaires espagnols + étudiants master 2 midi

15 personnes maximum

post-it, tableaux blancs, marqueurs

";"2015";"Jun";3;""
"1308";2015-06-04 14:00:00;2015-06-04 16:00:00;"réunion de préparation aiu";NA;"2015";"Jun";2;"Ingexys P1"
"1309";2015-06-04 13:30:00;2015-06-04 17:30:00;"patrick truchot cao";"qui s'en occupe ???
cédric et laurent sont à s&y";"2015";"Jun";4;"ENSGSI"
"1310";2015-06-03 09:00:00;2015-06-03 12:00:00;"patrick truchot cao";"qui s'en occupe ???
cédric et laurent sont à s&y";"2015";"Jun";3;"ENSGSI"
"1311";2015-06-03 02:00:00;2015-06-07 02:00:00;"fab lab mobile - forum science and you";NA;"2015";"Jun";96;""
"1312";2015-06-02 08:45:00;2015-06-02 17:00:00;"jury national hakathon erdf";"pour la configuration de la salle le 2 juin au fablab : 
  
- chaises disposées en arc de cercle ou fer à cheval (éviter la configuration cours magistral) 
- 2 paperboards, stylos et post it de différente couleurs : dis moi si c’est à nous de fournir ce type de matériel 
- matériel pour projeter (barco + écran) 
  
je vois avec annie hacquart pour le buffet pour environ 30 personnes.";"2015";"Jun";8.25;""
"1313";2015-06-01 15:30:00;2015-06-01 16:30:00;"laser jerome saint clair";NA;"2015";"Jun";1;""
"1314";2015-06-01 13:30:00;2015-06-01 15:30:00;"pierre affichage ensgsi";NA;"2015";"Jun";2;""
"1315";2015-06-01 09:00:00;2015-06-01 12:00:00;"nomad'lab science&you";"laurent et cédric vont déposer et monter le camion";"2015";"Jun";3;""
"1316";2015-06-01 09:00:00;2015-06-01 12:00:00;"patrick truchot cao";"qui s'en occupe ???
cédric et laurent sont à s&y";"2015";"Jun";3;"ENSGSI"
"1317";2015-05-29 09:00:00;2015-05-29 17:30:00;"préparation s&y";"a priori on emmene murs et bulles 
";"2015";"May";8.5;""
"1318";2015-05-28 14:00:00;2015-05-28 16:00:00;"accueil ademe nationale point chaire reves aline convolte";"a priori 6 personnes

edit : commande collation, demande effectuée auprès de noémie";"2015";"May";2;""
"1319";2015-05-28 14:00:00;2015-05-28 16:00:00;"café science - impression 3d & drones";"contact cédric pour benoit driencourt des petits deb 0611080106 prevoir affichage dans l'ecole pour venue prof+etudiants des trois ecoles (benoit se charge de faire l'affiche). laure avait validé a l'oral mais revalidation avec la fiche ;)";"2015";"May";2;""
"1320";2015-05-28 13:00:00;2015-05-28 14:00:00;"pret imprimante 3d rdc";NA;"2015";"May";1;""
"1321";2015-05-28 09:00:00;2015-05-28 12:00:00;"point linky cédric jon";NA;"2015";"May";3;""
"1322";2015-05-27 14:00:00;2015-05-27 17:30:00;"reunion de service";NA;"2015";"May";3.5;""
"1323";2015-05-27 09:00:00;2015-05-27 17:00:00;"journée avec laboratoire sols et environnement";NA;"2015";"May";8;""
"1324";2015-05-27 09:00:00;2015-05-27 12:00:00;"canva avec noémie (teemu)";"préparation des documents pour le financement du projet de teemu freundenthal

";"2015";"May";3;""
"1325";2015-05-22 16:00:00;2015-05-22 17:30:00;"preparation nomad'lab";NA;"2015";"May";1.5;""
"1326";2015-05-22 14:00:00;2015-05-22 16:00:00;"pidr";NA;"2015";"May";2;""
"1327";2015-05-22 14:00:00;2015-05-22 15:00:00;"insideware";NA;"2015";"May";1;""
"1328";2015-05-22 14:00:00;2015-05-22 15:30:00;"loritz - visite oculus";"lien alix";"2015";"May";1.5;""
"1329";2015-05-22 10:30:00;2015-05-22 11:30:00;"foobot";"jacques me ramene mon foobot + presentation de la plateforme";"2015";"May";1;""
"1330";2015-05-22 09:00:00;2015-05-22 11:00:00;"automates";"remi pretre: 0651182079 9a10
pierre boileau: 0695331928";"2015";"May";2;""
"1331";2015-05-21 14:15:00;2015-05-21 17:30:00;"gsi belovia";"groupe projet gsi 2ai pour patrick
contact: charlotte: 0683574562";"2015";"May";3.25;"ENSGSI"
"1332";2015-05-21 13:45:00;2015-05-21 17:30:00;"groupe ecole du futur";"proto pour mike rees sur l'ecole du futur, contact: manuel zurita 0619221178";"2015";"May";3.75;"ENSGSI"
"1333";2015-05-21 13:45:00;2015-05-21 17:30:00;"automates";NA;"2015";"May";3.75;""
"1334";2015-05-21 13:45:00;2015-05-21 17:30:00;"groupe ecole du futur";"proto pour mike rees sur l'ecole du futur, contact: manuel zurita 0619221178";"2015";"May";3.75;"ENSGSI"
"1335";2015-05-21 11:00:00;2015-05-21 12:00:00;"alix absente";NA;"2015";"May";1;""
"1336";2015-05-21 09:30:00;2015-05-21 11:30:00;"pidr";NA;"2015";"May";2;""
"1337";2015-05-21 09:00:00;2015-05-21 12:00:00;"aquacité coupes";"fabrication des coupes par le groupe aquacité.
charlotte: 0683574562";"2015";"May";3;""
"1338";2015-05-20 14:00:00;2015-05-20 17:30:00;"pidr";NA;"2015";"May";3.5;""
"1339";2015-05-19 16:30:00;2015-05-19 18:00:00;"automates";"contact: sivi 0606976431";"2015";"May";1.5;""
"1340";2015-05-19 14:00:00;2015-05-19 16:15:00;"reunion ijl";"noemie, cédric
";"2015";"May";2.25;""
"1341";2015-05-18 09:00:00;2015-05-18 16:30:00;"espe";NA;"2015";"May";7.5;""
"1342";2015-05-18 02:00:00;2015-05-19 02:00:00;"formation espe lorraine";NA;"2015";"May";24;""
"1343";2015-05-15 14:00:00;2015-05-15 16:00:00;"réunion prospective erdf";"julien hubert + guest from erdf";"2015";"May";2;""
"1344";2015-05-15 02:00:00;2015-05-16 02:00:00;"alix absente";NA;"2015";"May";24;""
"1345";2015-05-13 14:00:00;2015-05-13 17:45:00;"pidr";NA;"2015";"May";3.75;""
"1346";2015-05-13 09:00:00;2015-05-13 17:00:00;"nomadlab - canopé - journée des sciences";NA;"2015";"May";8;""
"1347";2015-05-13 09:00:00;2015-05-13 12:00:00;"soutenances big data 2a";NA;"2015";"May";3;"TELECOM"
"1348";2015-05-12 14:00:00;2015-05-12 17:00:00;"réunion air lorraine - simona";"besoin d'un vidéo projecteur et d'une table pour 6 personnes. 
";"2015";"May";3;""
"1349";2015-05-12 02:00:00;2015-05-13 02:00:00;"espe lorraine";"journée probable avec le recteur mais dans tout les cas cela se déroule chez eux";"2015";"May";24;""
"1350";2015-05-11 09:00:00;2015-05-11 10:00:00;"groupe 2ai pour prototypage";"un étudiant ensgsi 2ai est passé mercredi 06/05 à 16h.

souhaite prototyper : je lui ai demandé d'amener lundi un planning de leur dispo pour coller avec les nôtres et leur permettre de travailler au mieux.";"2015";"May";1;"ENSGSI"
"1351";2015-05-07 13:30:00;2015-05-07 17:00:00;"innovent (p lhoste)";"de: ""pascal lhoste"" 
à: ""renaud lallement"" <
cc: ""olivier merdens"" 
envoyé: mercredi 25 mars 2015 22:00:28
objet: fwd: iut charlemagne

bonsoir renaud,

je souhaiterais pouvoir te rencontrer au sujet du projet national innovent-e (www.innovent-e.com) labellisé
idefi (initiative d'excellence en formations innovantes - volet ""formation"" des pia). ce projet, qui est en parfaite 
cohérence avec le réseau appui-pme-pmi, vise à mutualiser, valoriser, packager, ... les meilleures ""briques"" de
formation en innovation et internationalisation des marchés pour une montée en compétences des pmi-pme
françaises. 

comme chef de projet pour l'ul de ce projet (qui implique aussi le groupe insa, le groupe ut et le groupe cesi), 
je suis maintenant (après presque 3 ans de travail avec mon équipe ul et celles du consortium) de valoriser certaines 
ressources de l'ul pouvant contribuer à cet objectif.

nous visons en particulier certaines licences professionnelles existantes à l'ul en particulier à l'iut charlemagne
ainsi qu'à l'iut hubert curien d’épinal ... le plus tôt sera le mieux ...

merci si tu peux me donner, si tu en es d'accord, tes disponibilités ainsi que celles des responsables des 3 lp suivantes 
dans les semaines/mois qui viennent afin que nous puissions vous présenter les enjeux et atouts du projet, les avantages 
différenciant que vous pourriez en tirer au niveau régional et surtout national :

licence professionnelle management international - gestion import export
licence professionnelle commerce inter-entreprises, commerce de gros et commerce international
licence professionnelle marketing international parcours marketing des achats et des ventes à l'international

dans l'attente, je t'adresse mes plus sincères et amicales salutations.

pascal";"2015";"May";3.5;""
"1352";2015-05-07 08:00:00;2015-05-07 12:00:00;"big data 2a telecom";NA;"2015";"May";4;"TELECOM"
"1353";2015-05-06 14:00:00;2015-05-06 18:00:00;"pidr (2 personnes)";NA;"2015";"May";4;""
"1354";2015-05-06 13:00:00;2015-05-06 18:30:00;"materalia - recyclage des polymères";"environ 20 personnes présentes. 

edit : café et thé pour 20 personnes 
";"2015";"May";5.5;""
"1355";2015-05-06 09:00:00;2015-05-06 09:30:00;"métrage vitres (m.monnet 06 61 06 83 83)";NA;"2015";"May";0.5;""
"1356";2015-05-05 11:00:00;2015-05-05 12:30:00;"v boly + 3 inria + jorge";"ajout de l'info par ld - projet sol 3d";"2015";"May";1.5;""
"1357";2015-05-05 10:30:00;2015-05-05 12:00:00;"réunion claudine - anne";NA;"2015";"May";1.5;""
"1358";2015-05-05 10:00:00;2015-05-05 12:00:00;"réunion institut carnot";"laure + mauricio + johan + 2 ic";"2015";"May";2;""
"1359";2015-05-05 02:00:00;2015-05-06 02:00:00;"formation espe lorraine";NA;"2015";"May";24;""
"1360";2015-05-04 16:30:00;2015-05-04 17:30:00;"erdf - visite fablab";NA;"2015";"May";1;""
"1361";2015-05-04 15:30:00;2015-05-04 16:30:00;"pascal vient au fablab";NA;"2015";"May";1;""
"1362";2015-05-04 14:00:00;2015-05-04 18:00:00;"big data 2a";NA;"2015";"May";4;"TELECOM"
"1363";2015-05-04 14:00:00;2015-05-04 17:00:00;"espe";NA;"2015";"May";3;""
"1364";2015-05-04 12:00:00;2015-05-04 14:00:00;"erdf buffet";NA;"2015";"May";2;""
"1365";2015-05-04 11:00:00;2015-05-04 12:00:00;"installation buffet par relais gourmand";NA;"2015";"May";1;""
"1366";2015-05-04 09:00:00;2015-05-04 12:00:00;"espe";NA;"2015";"May";3;""
"1367";2015-05-04 08:30:00;2015-05-04 10:30:00;"erdf - installation pour accueil";"venue du dir projet linky 
présentation aux start-up lorraines et communauté des développeurs en vue de l'ouverture des données 
contact emmanuel del sordo 

edit : erdf mobilisera des personnes pour porter (michel vanneque) 
";"2015";"May";2;""
"1368";2015-05-04 02:00:00;2015-05-05 02:00:00;"formation espe lorraine";NA;"2015";"May";24;""
